fips,year,Total Amount
4023,2008,4
4023,2009,0
4023,2010,11
4023,2011,16
4023,2012,26
4023,2013,1
4023,2014,5
4023,2015,18
4023,2016,4
4023,2017,5
4023,2018,0
4023,2019,8
4023,2020,2
4023,2021,71
4025,2000,0
4025,2001,0
4025,2002,0
4025,2003,3
4025,2004,199
4025,2005,36
4025,2006,42
4025,2007,37
4025,2008,51
4025,2009,12
4025,2010,76
4025,2011,31
4025,2012,57
4025,2013,44
4025,2014,71
4025,2015,42
4025,2016,47
4025,2017,82
4025,2018,23
4025,2019,117
4025,2020,5
4025,2021,985
4027,2000,0
4027,2001,0
4027,2002,0
4027,2003,5
4027,2004,199
4027,2005,44
4027,2006,59
4027,2007,46
4027,2008,53
4027,2009,12
4027,2010,78
4027,2011,47
4027,2012,82
4027,2013,44
4027,2014,77
4027,2015,57
4027,2016,51
4027,2017,88
4027,2018,23
4027,2019,127
4027,2020,7
4027,2021,1051
5001,2000,0
5001,2001,0
5001,2002,9
5001,2003,6
5001,2004,4
5001,2005,1
5001,2006,6
5001,2007,2
5001,2008,3
5001,2009,0
5001,2010,3
5001,2011,1
5001,2012,4
5001,2013,2
5001,2014,0
5001,2015,4
5001,2016,1
5001,2017,3
5001,2018,2
5001,2019,1
5001,2020,0
5001,2021,0
5003,2000,0
5003,2001,0
5003,2002,6
5003,2003,6
5003,2004,6
5003,2005,6
5003,2006,2
5003,2007,2
5003,2008,1
5003,2009,0
5003,2010,3
5003,2011,0
5003,2012,9
5003,2013,2
5003,2014,0
5003,2015,4
5003,2016,0
5003,2017,3
5003,2018,1
5003,2019,2
5003,2020,0
5003,2021,1
5005,2000,0
5005,2001,0
5005,2002,0
5005,2003,0
5005,2004,1
5005,2005,0
5005,2006,1
5005,2007,0
5005,2008,0
5005,2009,0
5005,2010,0
5005,2011,0
5005,2012,0
5005,2013,0
5005,2014,0
5005,2015,0
5005,2016,0
5005,2017,1
5005,2018,0
5005,2019,0
5005,2020,0
5005,2021,0
5007,2000,0
5007,2001,0
5007,2002,1
5007,2003,0
5007,2004,0
5007,2005,0
5007,2006,0
5007,2007,1
5007,2008,0
5007,2009,0
5007,2010,1
5007,2011,0
5007,2012,3
5007,2013,1
5007,2014,0
5007,2015,3
5007,2016,0
5007,2017,0
5007,2018,1
5007,2019,1
5007,2020,0
5007,2021,0
5009,2000,0
5009,2001,0
5009,2002,0
5009,2003,0
5009,2004,0
5009,2005,0
5009,2006,1
5009,2007,0
5009,2008,0
5009,2009,0
5009,2010,0
5009,2011,0
5009,2012,0
5009,2013,0
5009,2014,0
5009,2015,1
5009,2016,0
5009,2017,1
5009,2018,0
5009,2019,0
5009,2020,0
5009,2021,0
5011,2000,0
5011,2001,0
5011,2002,4
5011,2003,2
5011,2004,2
5011,2005,5
5011,2006,1
5011,2007,2
5011,2008,1
5011,2009,0
5011,2010,0
5011,2011,0
5011,2012,6
5011,2013,1
5011,2014,0
5011,2015,1
5011,2016,0
5011,2017,1
5011,2018,1
5011,2019,1
5011,2020,0
5011,2021,0
5013,2000,0
5013,2001,0
5013,2002,3
5013,2003,2
5013,2004,1
5013,2005,4
5013,2006,1
5013,2007,1
5013,2008,1
5013,2009,0
5013,2010,3
5013,2011,0
5013,2012,7
5013,2013,2
5013,2014,0
5013,2015,4
5013,2016,1
5013,2017,2
5013,2018,1
5013,2019,1
5013,2020,0
5013,2021,1
5015,2000,0
5015,2001,0
5015,2002,0
5015,2003,1
5015,2004,0
5015,2005,2
5015,2006,0
5015,2007,0
5015,2008,0
5015,2009,1
5015,2010,0
5015,2011,0
5015,2012,2
5015,2013,2
5015,2014,0
5015,2015,0
5015,2016,0
5015,2017,0
5015,2018,0
5015,2019,0
5015,2020,0
5015,2021,0
5017,2000,0
5017,2001,0
5017,2002,10
5017,2003,7
5017,2004,8
5017,2005,3
5017,2006,3
5017,2007,3
5017,2008,0
5017,2009,2
5017,2010,0
5017,2011,2
5017,2012,4
5017,2013,1
5017,2014,1
5017,2015,0
5017,2016,0
5017,2017,3
5017,2018,1
5017,2019,1
5017,2020,0
5017,2021,0
5019,2000,0
5019,2001,0
5019,2002,0
5019,2003,0
5019,2004,1
5019,2005,0
5019,2006,0
5019,2007,0
5019,2008,0
5019,2009,0
5019,2010,0
5019,2011,0
5019,2012,1
5019,2013,0
5019,2014,0
5019,2015,0
5019,2016,1
5019,2017,1
5019,2018,0
5019,2019,0
5019,2020,0
5019,2021,0
5021,2000,0
5021,2001,0
5021,2002,1
5021,2003,0
5021,2004,0
5021,2005,0
5021,2006,0
5021,2007,0
5021,2008,0
5021,2009,0
5021,2010,0
5021,2011,0
5021,2012,2
5021,2013,0
5021,2014,1
5021,2015,0
5021,2016,0
5021,2017,0
5021,2018,0
5021,2019,0
5021,2020,0
5021,2021,0
5023,2000,0
5023,2001,0
5023,2002,2
5023,2003,0
5023,2004,0
5023,2005,0
5023,2006,0
5023,2007,0
5023,2008,1
5023,2009,1
5023,2010,0
5023,2011,0
5023,2012,1
5023,2013,0
5023,2014,2
5023,2015,1
5023,2016,1
5023,2017,2
5023,2018,0
5023,2019,0
5023,2020,0
5023,2021,0
5025,2000,0
5025,2001,0
5025,2002,12
5025,2003,8
5025,2004,3
5025,2005,1
5025,2006,7
5025,2007,3
5025,2008,3
5025,2009,0
5025,2010,6
5025,2011,1
5025,2012,4
5025,2013,3
5025,2014,0
5025,2015,6
5025,2016,0
5025,2017,2
5025,2018,2
5025,2019,1
5025,2020,0
5025,2021,1
5027,2000,0
5027,2001,0
5027,2002,1
5027,2003,3
5027,2004,3
5027,2005,5
5027,2006,2
5027,2007,0
5027,2008,1
5027,2009,0
5027,2010,0
5027,2011,0
5027,2012,9
5027,2013,1
5027,2014,0
5027,2015,2
5027,2016,1
5027,2017,2
5027,2018,2
5027,2019,1
5027,2020,0
5027,2021,0
5029,2000,0
5029,2001,0
5029,2002,1
5029,2003,1
5029,2004,0
5029,2005,0
5029,2006,1
5029,2007,0
5029,2008,0
5029,2009,0
5029,2010,0
5029,2011,0
5029,2012,1
5029,2013,0
5029,2014,0
5029,2015,0
5029,2016,0
5029,2017,0
5029,2018,0
5029,2019,0
5029,2020,0
5029,2021,1
5031,2000,0
5031,2001,0
5031,2002,2
5031,2003,0
5031,2004,0
5031,2005,0
5031,2006,1
5031,2007,1
5031,2008,0
5031,2009,0
5031,2010,0
5031,2011,0
5031,2012,1
5031,2013,0
5031,2014,1
5031,2015,0
5031,2016,0
5031,2017,0
5031,2018,0
5031,2019,0
5031,2020,0
5031,2021,0
5033,2000,0
5033,2001,0
5033,2002,2
5033,2003,0
5033,2004,1
5033,2005,1
5033,2006,2
5033,2007,4
5033,2008,0
5033,2009,2
5033,2010,0
5033,2011,0
5033,2012,4
5033,2013,3
5033,2014,1
5033,2015,2
5033,2016,0
5033,2017,1
5033,2018,3
5033,2019,1
5033,2020,0
5033,2021,0
5035,2000,0
5035,2001,0
5035,2002,34
5035,2003,8
5035,2004,11
5035,2005,11
5035,2006,11
5035,2007,2
5035,2008,8
5035,2009,2
5035,2010,2
5035,2011,11
5035,2012,11
5035,2013,8
5035,2014,7
5035,2015,1
5035,2016,1
5035,2017,8
5035,2018,6
5035,2019,1
5035,2020,0
5035,2021,2
5037,2000,0
5037,2001,0
5037,2002,3
5037,2003,0
5037,2004,0
5037,2005,1
5037,2006,0
5037,2007,0
5037,2008,1
5037,2009,0
5037,2010,0
5037,2011,0
5037,2012,1
5037,2013,1
5037,2014,1
5037,2015,2
5037,2016,0
5037,2017,0
5037,2018,0
5037,2019,0
5037,2020,0
5037,2021,0
5039,2000,0
5039,2001,0
5039,2002,1
5039,2003,0
5039,2004,0
5039,2005,0
5039,2006,0
5039,2007,1
5039,2008,0
5039,2009,0
5039,2010,0
5039,2011,0
5039,2012,1
5039,2013,0
5039,2014,0
5039,2015,0
5039,2016,1
5039,2017,1
5039,2018,0
5039,2019,1
5039,2020,0
5039,2021,0
5041,2000,0
5041,2001,0
5041,2002,4
5041,2003,3
5041,2004,4
5041,2005,1
5041,2006,3
5041,2007,2
5041,2008,0
5041,2009,0
5041,2010,1
5041,2011,0
5041,2012,2
5041,2013,1
5041,2014,1
5041,2015,0
5041,2016,0
5041,2017,2
5041,2018,0
5041,2019,0
5041,2020,0
5041,2021,0
5043,2000,0
5043,2001,0
5043,2002,4
5043,2003,1
5043,2004,3
5043,2005,1
5043,2006,1
5043,2007,1
5043,2008,0
5043,2009,0
5043,2010,4
5043,2011,0
5043,2012,3
5043,2013,1
5043,2014,0
5043,2015,3
5043,2016,0
5043,2017,1
5043,2018,0
5043,2019,0
5043,2020,0
5043,2021,1
5045,2000,0
5045,2001,0
5045,2002,7
5045,2003,4
5045,2004,4
5045,2005,3
5045,2006,8
5045,2007,3
5045,2008,1
5045,2009,0
5045,2010,0
5045,2011,0
5045,2012,14
5045,2013,2
5045,2014,2
5045,2015,2
5045,2016,2
5045,2017,6
5045,2018,0
5045,2019,2
5045,2020,0
5045,2021,0
5047,2000,0
5047,2001,0
5047,2002,1
5047,2003,1
5047,2004,1
5047,2005,0
5047,2006,2
5047,2007,2
5047,2008,0
5047,2009,3
5047,2010,0
5047,2011,0
5047,2012,2
5047,2013,2
5047,2014,1
5047,2015,1
5047,2016,0
5047,2017,2
5047,2018,2
5047,2019,0
5047,2020,0
5047,2021,0
5049,2000,0
5049,2001,0
5049,2002,0
5049,2003,1
5049,2004,1
5049,2005,0
5049,2006,1
5049,2007,0
5049,2008,0
5049,2009,0
5049,2010,0
5049,2011,0
5049,2012,0
5049,2013,0
5049,2014,0
5049,2015,0
5049,2016,0
5049,2017,1
5049,2018,0
5049,2019,0
5049,2020,0
5049,2021,0
5051,2000,0
5051,2001,0
5051,2002,0
5051,2003,0
5051,2004,0
5051,2005,0
5051,2006,1
5051,2007,0
5051,2008,0
5051,2009,0
5051,2010,0
5051,2011,0
5051,2012,2
5051,2013,1
5051,2014,0
5051,2015,0
5051,2016,0
5051,2017,1
5051,2018,0
5051,2019,0
5051,2020,1
5051,2021,0
5053,2000,0
5053,2001,0
5053,2002,15
5053,2003,9
5053,2004,5
5053,2005,2
5053,2006,12
5053,2007,6
5053,2008,4
5053,2009,0
5053,2010,2
5053,2011,1
5053,2012,15
5053,2013,5
5053,2014,1
5053,2015,3
5053,2016,0
5053,2017,5
5053,2018,2
5053,2019,3
5053,2020,1
5053,2021,0
5055,2000,0
5055,2001,0
5055,2002,2
5055,2003,0
5055,2004,1
5055,2005,0
5055,2006,2
5055,2007,0
5055,2008,0
5055,2009,0
5055,2010,0
5055,2011,0
5055,2012,2
5055,2013,0
5055,2014,1
5055,2015,1
5055,2016,0
5055,2017,0
5055,2018,0
5055,2019,1
5055,2020,0
5055,2021,0
5057,2000,0
5057,2001,0
5057,2002,0
5057,2003,3
5057,2004,1
5057,2005,0
5057,2006,1
5057,2007,1
5057,2008,0
5057,2009,1
5057,2010,0
5057,2011,0
5057,2012,3
5057,2013,0
5057,2014,2
5057,2015,0
5057,2016,3
5057,2017,0
5057,2018,0
5057,2019,0
5057,2020,0
5057,2021,0
5059,2000,0
5059,2001,0
5059,2002,1
5059,2003,0
5059,2004,1
5059,2005,0
5059,2006,0
5059,2007,0
5059,2008,0
5059,2009,0
5059,2010,0
5059,2011,0
5059,2012,2
5059,2013,3
5059,2014,1
5059,2015,0
5059,2016,0
5059,2017,1
5059,2018,0
5059,2019,1
5059,2020,1
5059,2021,0
5061,2000,0
5061,2001,0
5061,2002,0
5061,2003,1
5061,2004,0
5061,2005,0
5061,2006,1
5061,2007,0
5061,2008,0
5061,2009,0
5061,2010,0
5061,2011,0
5061,2012,1
5061,2013,0
5061,2014,1
5061,2015,0
5061,2016,1
5061,2017,0
5061,2018,0
5061,2019,0
5061,2020,0
5061,2021,0
5063,2000,0
5063,2001,0
5063,2002,1
5063,2003,1
5063,2004,1
5063,2005,0
5063,2006,2
5063,2007,0
5063,2008,0
5063,2009,0
5063,2010,0
5063,2011,0
5063,2012,0
5063,2013,0
5063,2014,1
5063,2015,1
5063,2016,1
5063,2017,2
5063,2018,0
5063,2019,0
5063,2020,0
5063,2021,0
5065,2000,0
5065,2001,0
5065,2002,1
5065,2003,0
5065,2004,0
5065,2005,0
5065,2006,0
5065,2007,0
5065,2008,1
5065,2009,1
5065,2010,0
5065,2011,0
5065,2012,0
5065,2013,0
5065,2014,1
5065,2015,0
5065,2016,0
5065,2017,0
5065,2018,0
5065,2019,0
5065,2020,0
5065,2021,0
5067,2000,0
5067,2001,0
5067,2002,2
5067,2003,0
5067,2004,1
5067,2005,0
5067,2006,1
5067,2007,0
5067,2008,1
5067,2009,1
5067,2010,0
5067,2011,0
5067,2012,0
5067,2013,0
5067,2014,2
5067,2015,2
5067,2016,1
5067,2017,2
5067,2018,0
5067,2019,1
5067,2020,0
5067,2021,0
5069,2000,0
5069,2001,0
5069,2002,8
5069,2003,5
5069,2004,5
5069,2005,2
5069,2006,7
5069,2007,5
5069,2008,1
5069,2009,0
5069,2010,1
5069,2011,0
5069,2012,14
5069,2013,2
5069,2014,1
5069,2015,1
5069,2016,1
5069,2017,5
5069,2018,0
5069,2019,2
5069,2020,0
5069,2021,0
5071,2000,0
5071,2001,0
5071,2002,0
5071,2003,1
5071,2004,0
5071,2005,0
5071,2006,0
5071,2007,1
5071,2008,0
5071,2009,0
5071,2010,0
5071,2011,0
5071,2012,0
5071,2013,0
5071,2014,0
5071,2015,0
5071,2016,0
5071,2017,0
5071,2018,0
5071,2019,0
5071,2020,0
5071,2021,1
5073,2000,0
5073,2001,0
5073,2002,3
5073,2003,12
5073,2004,11
5073,2005,7
5073,2006,4
5073,2007,1
5073,2008,0
5073,2009,1
5073,2010,0
5073,2011,0
5073,2012,17
5073,2013,0
5073,2014,4
5073,2015,3
5073,2016,6
5073,2017,3
5073,2018,0
5073,2019,0
5073,2020,3
5073,2021,1
5075,2000,0
5075,2001,0
5075,2002,1
5075,2003,0
5075,2004,1
5075,2005,0
5075,2006,0
5075,2007,0
5075,2008,1
5075,2009,1
5075,2010,0
5075,2011,0
5075,2012,1
5075,2013,0
5075,2014,1
5075,2015,1
5075,2016,0
5075,2017,0
5075,2018,0
5075,2019,1
5075,2020,0
5075,2021,0
5077,2000,0
5077,2001,0
5077,2002,3
5077,2003,0
5077,2004,1
5077,2005,1
5077,2006,1
5077,2007,0
5077,2008,1
5077,2009,0
5077,2010,0
5077,2011,0
5077,2012,2
5077,2013,1
5077,2014,1
5077,2015,2
5077,2016,0
5077,2017,0
5077,2018,0
5077,2019,0
5077,2020,0
5077,2021,0
5079,2000,0
5079,2001,0
5079,2002,12
5079,2003,9
5079,2004,3
5079,2005,2
5079,2006,6
5079,2007,5
5079,2008,3
5079,2009,0
5079,2010,2
5079,2011,1
5079,2012,2
5079,2013,2
5079,2014,0
5079,2015,3
5079,2016,0
5079,2017,1
5079,2018,2
5079,2019,1
5079,2020,0
5079,2021,0
5081,2000,0
5081,2001,0
5081,2002,1
5081,2003,5
5081,2004,0
5081,2005,0
5081,2006,2
5081,2007,2
5081,2008,0
5081,2009,1
5081,2010,0
5081,2011,0
5081,2012,12
5081,2013,0
5081,2014,1
5081,2015,0
5081,2016,2
5081,2017,2
5081,2018,0
5081,2019,0
5081,2020,0
5081,2021,0
5083,2000,0
5083,2001,0
5083,2002,1
5083,2003,2
5083,2004,2
5083,2005,0
5083,2006,3
5083,2007,1
5083,2008,0
5083,2009,2
5083,2010,0
5083,2011,0
5083,2012,1
5083,2013,3
5083,2014,1
5083,2015,1
5083,2016,0
5083,2017,1
5083,2018,2
5083,2019,0
5083,2020,0
5083,2021,1
5085,2000,0
5085,2001,0
5085,2002,17
5085,2003,11
5085,2004,5
5085,2005,2
5085,2006,12
5085,2007,6
5085,2008,4
5085,2009,0
5085,2010,2
5085,2011,1
5085,2012,14
5085,2013,4
5085,2014,2
5085,2015,4
5085,2016,1
5085,2017,6
5085,2018,2
5085,2019,3
5085,2020,0
5085,2021,0
5087,2000,0
5087,2001,0
5087,2002,1
5087,2003,2
5087,2004,0
5087,2005,2
5087,2006,0
5087,2007,1
5087,2008,0
5087,2009,2
5087,2010,0
5087,2011,0
5087,2012,6
5087,2013,2
5087,2014,0
5087,2015,2
5087,2016,0
5087,2017,1
5087,2018,1
5087,2019,1
5087,2020,0
5087,2021,0
5089,2000,0
5089,2001,0
5089,2002,0
5089,2003,0
5089,2004,0
5089,2005,0
5089,2006,1
5089,2007,0
5089,2008,0
5089,2009,0
5089,2010,0
5089,2011,0
5089,2012,0
5089,2013,1
5089,2014,0
5089,2015,0
5089,2016,0
5089,2017,0
5089,2018,0
5089,2019,0
5089,2020,0
5089,2021,0
5091,2000,0
5091,2001,0
5091,2002,9
5091,2003,44
5091,2004,17
5091,2005,22
5091,2006,8
5091,2007,8
5091,2008,3
5091,2009,1
5091,2010,0
5091,2011,0
5091,2012,34
5091,2013,0
5091,2014,19
5091,2015,7
5091,2016,12
5091,2017,10
5091,2018,4
5091,2019,2
5091,2020,9
5091,2021,3
5093,2000,0
5093,2001,0
5093,2002,37
5093,2003,8
5093,2004,12
5093,2005,11
5093,2006,10
5093,2007,1
5093,2008,9
5093,2009,1
5093,2010,2
5093,2011,11
5093,2012,9
5093,2013,8
5093,2014,9
5093,2015,4
5093,2016,1
5093,2017,6
5093,2018,5
5093,2019,2
5093,2020,0
5093,2021,2
5095,2000,0
5095,2001,0
5095,2002,1
5095,2003,2
5095,2004,1
5095,2005,0
5095,2006,1
5095,2007,1
5095,2008,0
5095,2009,0
5095,2010,0
5095,2011,0
5095,2012,2
5095,2013,0
5095,2014,0
5095,2015,0
5095,2016,0
5095,2017,0
5095,2018,0
5095,2019,0
5095,2020,0
5095,2021,0
5097,2000,0
5097,2001,0
5097,2002,1
5097,2003,0
5097,2004,2
5097,2005,0
5097,2006,1
5097,2007,0
5097,2008,0
5097,2009,0
5097,2010,0
5097,2011,0
5097,2012,0
5097,2013,3
5097,2014,1
5097,2015,0
5097,2016,0
5097,2017,0
5097,2018,0
5097,2019,1
5097,2020,0
5097,2021,0
5099,2000,0
5099,2001,0
5099,2002,1
5099,2003,1
5099,2004,0
5099,2005,1
5099,2006,2
5099,2007,0
5099,2008,0
5099,2009,0
5099,2010,0
5099,2011,0
5099,2012,5
5099,2013,0
5099,2014,1
5099,2015,1
5099,2016,3
5099,2017,2
5099,2018,0
5099,2019,1
5099,2020,0
5099,2021,0
5101,2000,0
5101,2001,0
5101,2002,0
5101,2003,2
5101,2004,0
5101,2005,0
5101,2006,1
5101,2007,0
5101,2008,0
5101,2009,0
5101,2010,0
5101,2011,0
5101,2012,0
5101,2013,1
5101,2014,0
5101,2015,1
5101,2016,0
5101,2017,0
5101,2018,0
5101,2019,0
5101,2020,0
5101,2021,1
5103,2000,0
5103,2001,0
5103,2002,2
5103,2003,2
5103,2004,2
5103,2005,5
5103,2006,0
5103,2007,0
5103,2008,1
5103,2009,0
5103,2010,0
5103,2011,0
5103,2012,7
5103,2013,1
5103,2014,1
5103,2015,2
5103,2016,2
5103,2017,2
5103,2018,1
5103,2019,2
5103,2020,0
5103,2021,0
5105,2000,0
5105,2001,0
5105,2002,8
5105,2003,3
5105,2004,5
5105,2005,3
5105,2006,8
5105,2007,3
5105,2008,1
5105,2009,0
5105,2010,0
5105,2011,0
5105,2012,15
5105,2013,5
5105,2014,2
5105,2015,0
5105,2016,0
5105,2017,4
5105,2018,0
5105,2019,2
5105,2020,1
5105,2021,0
5107,2000,0
5107,2001,0
5107,2002,5
5107,2003,3
5107,2004,2
5107,2005,2
5107,2006,1
5107,2007,1
5107,2008,0
5107,2009,0
5107,2010,1
5107,2011,0
5107,2012,1
5107,2013,1
5107,2014,2
5107,2015,0
5107,2016,0
5107,2017,1
5107,2018,0
5107,2019,0
5107,2020,0
5107,2021,0
5109,2000,0
5109,2001,0
5109,2002,1
5109,2003,0
5109,2004,1
5109,2005,0
5109,2006,1
5109,2007,0
5109,2008,0
5109,2009,0
5109,2010,0
5109,2011,0
5109,2012,1
5109,2013,0
5109,2014,0
5109,2015,0
5109,2016,0
5109,2017,0
5109,2018,0
5109,2019,1
5109,2020,0
5109,2021,0
5111,2000,0
5111,2001,0
5111,2002,3
5111,2003,0
5111,2004,1
5111,2005,1
5111,2006,0
5111,2007,1
5111,2008,1
5111,2009,0
5111,2010,0
5111,2011,0
5111,2012,0
5111,2013,1
5111,2014,1
5111,2015,3
5111,2016,0
5111,2017,0
5111,2018,0
5111,2019,1
5111,2020,0
5111,2021,0
5113,2000,0
5113,2001,0
5113,2002,0
5113,2003,4
5113,2004,1
5113,2005,0
5113,2006,0
5113,2007,0
5113,2008,1
5113,2009,0
5113,2010,0
5113,2011,0
5113,2012,0
5113,2013,2
5113,2014,0
5113,2015,1
5113,2016,0
5113,2017,0
5113,2018,0
5113,2019,0
5113,2020,0
5113,2021,0
5115,2000,0
5115,2001,0
5115,2002,0
5115,2003,1
5115,2004,0
5115,2005,1
5115,2006,2
5115,2007,1
5115,2008,0
5115,2009,0
5115,2010,0
5115,2011,0
5115,2012,0
5115,2013,0
5115,2014,0
5115,2015,0
5115,2016,0
5115,2017,0
5115,2018,0
5115,2019,0
5115,2020,0
5115,2021,0
5117,2000,0
5117,2001,0
5117,2002,1
5117,2003,2
5117,2004,0
5117,2005,0
5117,2006,0
5117,2007,1
5117,2008,0
5117,2009,0
5117,2010,0
5117,2011,0
5117,2012,2
5117,2013,0
5117,2014,1
5117,2015,2
5117,2016,2
5117,2017,3
5117,2018,0
5117,2019,0
5117,2020,0
5117,2021,0
5119,2000,0
5119,2001,0
5119,2002,9
5119,2003,6
5119,2004,1
5119,2005,0
5119,2006,5
5119,2007,2
5119,2008,3
5119,2009,0
5119,2010,2
5119,2011,1
5119,2012,6
5119,2013,3
5119,2014,0
5119,2015,4
5119,2016,1
5119,2017,3
5119,2018,2
5119,2019,1
5119,2020,1
5119,2021,0
5121,2000,0
5121,2001,0
5121,2002,1
5121,2003,0
5121,2004,0
5121,2005,0
5121,2006,2
5121,2007,0
5121,2008,0
5121,2009,0
5121,2010,0
5121,2011,0
5121,2012,0
5121,2013,0
5121,2014,0
5121,2015,0
5121,2016,0
5121,2017,0
5121,2018,0
5121,2019,0
5121,2020,0
5121,2021,0
5123,2000,0
5123,2001,0
5123,2002,3
5123,2003,0
5123,2004,0
5123,2005,1
5123,2006,0
5123,2007,0
5123,2008,1
5123,2009,0
5123,2010,0
5123,2011,0
5123,2012,0
5123,2013,1
5123,2014,1
5123,2015,2
5123,2016,0
5123,2017,0
5123,2018,0
5123,2019,0
5123,2020,0
5123,2021,0
5125,2000,0
5125,2001,0
5125,2002,7
5125,2003,3
5125,2004,5
5125,2005,2
5125,2006,7
5125,2007,3
5125,2008,1
5125,2009,0
5125,2010,0
5125,2011,0
5125,2012,12
5125,2013,4
5125,2014,2
5125,2015,0
5125,2016,0
5125,2017,3
5125,2018,0
5125,2019,2
5125,2020,0
5125,2021,0
5127,2000,0
5127,2001,0
5127,2002,1
5127,2003,2
5127,2004,1
5127,2005,0
5127,2006,3
5127,2007,2
5127,2008,1
5127,2009,2
5127,2010,0
5127,2011,0
5127,2012,1
5127,2013,3
5127,2014,1
5127,2015,2
5127,2016,0
5127,2017,1
5127,2018,2
5127,2019,0
5127,2020,0
5127,2021,0
5129,2000,0
5129,2001,0
5129,2002,0
5129,2003,1
5129,2004,0
5129,2005,0
5129,2006,0
5129,2007,0
5129,2008,0
5129,2009,0
5129,2010,0
5129,2011,0
5129,2012,0
5129,2013,1
5129,2014,0
5129,2015,0
5129,2016,0
5129,2017,1
5129,2018,0
5129,2019,0
5129,2020,0
5129,2021,1
5131,2000,0
5131,2001,0
5131,2002,0
5131,2003,2
5131,2004,1
5131,2005,1
5131,2006,0
5131,2007,3
5131,2008,1
5131,2009,1
5131,2010,0
5131,2011,0
5131,2012,1
5131,2013,2
5131,2014,0
5131,2015,1
5131,2016,0
5131,2017,1
5131,2018,0
5131,2019,0
5131,2020,0
5131,2021,0
5133,2000,0
5133,2001,0
5133,2002,0
5133,2003,1
5133,2004,0
5133,2005,0
5133,2006,0
5133,2007,0
5133,2008,0
5133,2009,0
5133,2010,0
5133,2011,0
5133,2012,0
5133,2013,0
5133,2014,1
5133,2015,0
5133,2016,1
5133,2017,0
5133,2018,0
5133,2019,0
5133,2020,0
5133,2021,0
5135,2000,0
5135,2001,0
5135,2002,2
5135,2003,0
5135,2004,1
5135,2005,0
5135,2006,1
5135,2007,0
5135,2008,1
5135,2009,1
5135,2010,0
5135,2011,0
5135,2012,1
5135,2013,0
5135,2014,1
5135,2015,0
5135,2016,0
5135,2017,0
5135,2018,0
5135,2019,0
5135,2020,0
5135,2021,0
5137,2000,0
5137,2001,0
5137,2002,1
5137,2003,1
5137,2004,1
5137,2005,0
5137,2006,2
5137,2007,0
5137,2008,1
5137,2009,1
5137,2010,0
5137,2011,0
5137,2012,0
5137,2013,0
5137,2014,1
5137,2015,0
5137,2016,0
5137,2017,0
5137,2018,0
5137,2019,0
5137,2020,0
5137,2021,0
5139,2000,0
5139,2001,0
5139,2002,4
5139,2003,6
5139,2004,3
5139,2005,2
5139,2006,1
5139,2007,1
5139,2008,0
5139,2009,0
5139,2010,3
5139,2011,0
5139,2012,9
5139,2013,1
5139,2014,1
5139,2015,4
5139,2016,3
5139,2017,4
5139,2018,1
5139,2019,1
5139,2020,0
5139,2021,1
5141,2000,0
5141,2001,0
5141,2002,1
5141,2003,2
5141,2004,0
5141,2005,1
5141,2006,2
5141,2007,0
5141,2008,0
5141,2009,0
5141,2010,0
5141,2011,0
5141,2012,1
5141,2013,0
5141,2014,0
5141,2015,0
5141,2016,0
5141,2017,0
5141,2018,0
5141,2019,0
5141,2020,0
5141,2021,1
5143,2000,0
5143,2001,0
5143,2002,0
5143,2003,1
5143,2004,0
5143,2005,2
5143,2006,0
5143,2007,0
5143,2008,0
5143,2009,2
5143,2010,0
5143,2011,0
5143,2012,3
5143,2013,1
5143,2014,0
5143,2015,0
5143,2016,0
5143,2017,1
5143,2018,0
5143,2019,0
5143,2020,0
5143,2021,0
5145,2000,0
5145,2001,0
5145,2002,2
5145,2003,1
5145,2004,0
5145,2005,0
5145,2006,1
5145,2007,0
5145,2008,1
5145,2009,1
5145,2010,0
5145,2011,0
5145,2012,3
5145,2013,0
5145,2014,1
5145,2015,1
5145,2016,1
5145,2017,1
5145,2018,0
5145,2019,0
5145,2020,0
5145,2021,0
5147,2000,0
5147,2001,0
5147,2002,0
5147,2003,0
5147,2004,0
5147,2005,0
5147,2006,0
5147,2007,0
5147,2008,0
5147,2009,0
5147,2010,0
5147,2011,0
5147,2012,1
5147,2013,0
5147,2014,1
5147,2015,1
5147,2016,1
5147,2017,2
5147,2018,0
5147,2019,0
5147,2020,0
5147,2021,0
5149,2000,0
5149,2001,0
5149,2002,0
5149,2003,1
5149,2004,2
5149,2005,1
5149,2006,0
5149,2007,1
5149,2008,0
