"fips","county","state","location","year","count"
"01043","Cullman","Alabama","Alabama-Cullman","2013",0
"01043","Cullman","Alabama","Alabama-Cullman","2014",0
"01043","Cullman","Alabama","Alabama-Cullman","2015",0
"01043","Cullman","Alabama","Alabama-Cullman","2016",0
"01043","Cullman","Alabama","Alabama-Cullman","2017",1
"01043","Cullman","Alabama","Alabama-Cullman","2018",0
"01043","Cullman","Alabama","Alabama-Cullman","2019",0
"01043","Cullman","Alabama","Alabama-Cullman","2020",0
"01043","Cullman","Alabama","Alabama-Cullman","2021",0
"01045","Dale","Alabama","Alabama-Dale","2000",0
"01045","Dale","Alabama","Alabama-Dale","2001",0
"01045","Dale","Alabama","Alabama-Dale","2002",2
"01045","Dale","Alabama","Alabama-Dale","2003",0
"01045","Dale","Alabama","Alabama-Dale","2004",0
"01045","Dale","Alabama","Alabama-Dale","2005",0
"01045","Dale","Alabama","Alabama-Dale","2006",0
"01045","Dale","Alabama","Alabama-Dale","2007",0
"01045","Dale","Alabama","Alabama-Dale","2008",0
"01045","Dale","Alabama","Alabama-Dale","2009",0
"01045","Dale","Alabama","Alabama-Dale","2010",0
"01045","Dale","Alabama","Alabama-Dale","2011",0
"01045","Dale","Alabama","Alabama-Dale","2012",0
"01045","Dale","Alabama","Alabama-Dale","2013",0
"01045","Dale","Alabama","Alabama-Dale","2014",0
"01045","Dale","Alabama","Alabama-Dale","2015",0
"01045","Dale","Alabama","Alabama-Dale","2016",0
"01045","Dale","Alabama","Alabama-Dale","2017",0
"01045","Dale","Alabama","Alabama-Dale","2018",0
"01045","Dale","Alabama","Alabama-Dale","2019",0
"01045","Dale","Alabama","Alabama-Dale","2020",0
"01045","Dale","Alabama","Alabama-Dale","2021",0
"01047","Dallas","Alabama","Alabama-Dallas","2000",0
"01047","Dallas","Alabama","Alabama-Dallas","2001",0
"01047","Dallas","Alabama","Alabama-Dallas","2002",1
"01047","Dallas","Alabama","Alabama-Dallas","2003",0
"01047","Dallas","Alabama","Alabama-Dallas","2004",0
"01047","Dallas","Alabama","Alabama-Dallas","2005",0
"01047","Dallas","Alabama","Alabama-Dallas","2006",0
"01047","Dallas","Alabama","Alabama-Dallas","2007",0
"01047","Dallas","Alabama","Alabama-Dallas","2008",0
"01047","Dallas","Alabama","Alabama-Dallas","2009",0
"01047","Dallas","Alabama","Alabama-Dallas","2010",0
"01047","Dallas","Alabama","Alabama-Dallas","2011",0
"01047","Dallas","Alabama","Alabama-Dallas","2012",1
"01047","Dallas","Alabama","Alabama-Dallas","2013",0
"01047","Dallas","Alabama","Alabama-Dallas","2014",0
"01047","Dallas","Alabama","Alabama-Dallas","2015",1
"01047","Dallas","Alabama","Alabama-Dallas","2016",0
"01047","Dallas","Alabama","Alabama-Dallas","2017",0
"01047","Dallas","Alabama","Alabama-Dallas","2018",0
"01047","Dallas","Alabama","Alabama-Dallas","2019",0
"01047","Dallas","Alabama","Alabama-Dallas","2020",1
"01047","Dallas","Alabama","Alabama-Dallas","2021",0
"01049","DeKalb","Alabama","Alabama-DeKalb","2000",0
"01049","DeKalb","Alabama","Alabama-DeKalb","2001",0
"01049","DeKalb","Alabama","Alabama-DeKalb","2002",0
"01049","DeKalb","Alabama","Alabama-DeKalb","2003",0
"01049","DeKalb","Alabama","Alabama-DeKalb","2004",0
"01049","DeKalb","Alabama","Alabama-DeKalb","2005",0
"01049","DeKalb","Alabama","Alabama-DeKalb","2006",0
"01049","DeKalb","Alabama","Alabama-DeKalb","2007",0
"01049","DeKalb","Alabama","Alabama-DeKalb","2008",0
"01049","DeKalb","Alabama","Alabama-DeKalb","2009",0
"01049","DeKalb","Alabama","Alabama-DeKalb","2010",0
"01049","DeKalb","Alabama","Alabama-DeKalb","2011",0
"01049","DeKalb","Alabama","Alabama-DeKalb","2012",0
"01049","DeKalb","Alabama","Alabama-DeKalb","2013",0
"01049","DeKalb","Alabama","Alabama-DeKalb","2014",0
"01049","DeKalb","Alabama","Alabama-DeKalb","2015",0
"01049","DeKalb","Alabama","Alabama-DeKalb","2016",0
"01049","DeKalb","Alabama","Alabama-DeKalb","2017",0
"01049","DeKalb","Alabama","Alabama-DeKalb","2018",0
"01049","DeKalb","Alabama","Alabama-DeKalb","2019",0
"01049","DeKalb","Alabama","Alabama-DeKalb","2020",0
"01049","DeKalb","Alabama","Alabama-DeKalb","2021",0
"01051","Elmore","Alabama","Alabama-Elmore","2000",0
"01051","Elmore","Alabama","Alabama-Elmore","2001",0
"01051","Elmore","Alabama","Alabama-Elmore","2002",0
"01051","Elmore","Alabama","Alabama-Elmore","2003",0
"01051","Elmore","Alabama","Alabama-Elmore","2004",0
"01051","Elmore","Alabama","Alabama-Elmore","2005",1
"01051","Elmore","Alabama","Alabama-Elmore","2006",0
"01051","Elmore","Alabama","Alabama-Elmore","2007",0
"01051","Elmore","Alabama","Alabama-Elmore","2008",0
"01051","Elmore","Alabama","Alabama-Elmore","2009",0
"01051","Elmore","Alabama","Alabama-Elmore","2010",0
"01051","Elmore","Alabama","Alabama-Elmore","2011",0
"01051","Elmore","Alabama","Alabama-Elmore","2012",0
"01051","Elmore","Alabama","Alabama-Elmore","2013",0
"01051","Elmore","Alabama","Alabama-Elmore","2014",0
"01051","Elmore","Alabama","Alabama-Elmore","2015",0
"01051","Elmore","Alabama","Alabama-Elmore","2016",0
"01051","Elmore","Alabama","Alabama-Elmore","2017",2
"01051","Elmore","Alabama","Alabama-Elmore","2018",0
"01051","Elmore","Alabama","Alabama-Elmore","2019",0
"01051","Elmore","Alabama","Alabama-Elmore","2020",0
"01051","Elmore","Alabama","Alabama-Elmore","2021",0
"01053","Escambia","Alabama","Alabama-Escambia","2000",0
"01053","Escambia","Alabama","Alabama-Escambia","2001",0
"01053","Escambia","Alabama","Alabama-Escambia","2002",0
"01053","Escambia","Alabama","Alabama-Escambia","2003",1
"01053","Escambia","Alabama","Alabama-Escambia","2004",0
"01053","Escambia","Alabama","Alabama-Escambia","2005",0
"01053","Escambia","Alabama","Alabama-Escambia","2006",0
"01053","Escambia","Alabama","Alabama-Escambia","2007",0
"01053","Escambia","Alabama","Alabama-Escambia","2008",0
"01053","Escambia","Alabama","Alabama-Escambia","2009",0
"01053","Escambia","Alabama","Alabama-Escambia","2010",0
"01053","Escambia","Alabama","Alabama-Escambia","2011",0
"01053","Escambia","Alabama","Alabama-Escambia","2012",0
"01053","Escambia","Alabama","Alabama-Escambia","2013",0
"01053","Escambia","Alabama","Alabama-Escambia","2014",0
"01053","Escambia","Alabama","Alabama-Escambia","2015",0
"01053","Escambia","Alabama","Alabama-Escambia","2016",0
"01053","Escambia","Alabama","Alabama-Escambia","2017",0
"01053","Escambia","Alabama","Alabama-Escambia","2018",0
"01053","Escambia","Alabama","Alabama-Escambia","2019",0
"01053","Escambia","Alabama","Alabama-Escambia","2020",0
"01053","Escambia","Alabama","Alabama-Escambia","2021",0
"01055","Etowah","Alabama","Alabama-Etowah","2000",0
"01055","Etowah","Alabama","Alabama-Etowah","2001",0
"01055","Etowah","Alabama","Alabama-Etowah","2002",1
"01055","Etowah","Alabama","Alabama-Etowah","2003",0
"01055","Etowah","Alabama","Alabama-Etowah","2004",0
"01055","Etowah","Alabama","Alabama-Etowah","2005",0
"01055","Etowah","Alabama","Alabama-Etowah","2006",0
"01055","Etowah","Alabama","Alabama-Etowah","2007",0
"01055","Etowah","Alabama","Alabama-Etowah","2008",0
"01055","Etowah","Alabama","Alabama-Etowah","2009",0
"01055","Etowah","Alabama","Alabama-Etowah","2010",0
"01055","Etowah","Alabama","Alabama-Etowah","2011",0
"01055","Etowah","Alabama","Alabama-Etowah","2012",0
"01055","Etowah","Alabama","Alabama-Etowah","2013",0
"01055","Etowah","Alabama","Alabama-Etowah","2014",0
"01055","Etowah","Alabama","Alabama-Etowah","2015",0
"01055","Etowah","Alabama","Alabama-Etowah","2016",0
"01055","Etowah","Alabama","Alabama-Etowah","2017",1
"01055","Etowah","Alabama","Alabama-Etowah","2018",0
"01055","Etowah","Alabama","Alabama-Etowah","2019",0
"01055","Etowah","Alabama","Alabama-Etowah","2020",0
"01055","Etowah","Alabama","Alabama-Etowah","2021",0
"01057","Fayette","Alabama","Alabama-Fayette","2000",0
"01057","Fayette","Alabama","Alabama-Fayette","2001",0
"01057","Fayette","Alabama","Alabama-Fayette","2002",0
"01057","Fayette","Alabama","Alabama-Fayette","2003",0
"01057","Fayette","Alabama","Alabama-Fayette","2004",0
"01057","Fayette","Alabama","Alabama-Fayette","2005",0
"01057","Fayette","Alabama","Alabama-Fayette","2006",0
"01057","Fayette","Alabama","Alabama-Fayette","2007",0
"01057","Fayette","Alabama","Alabama-Fayette","2008",0
"01057","Fayette","Alabama","Alabama-Fayette","2009",0
"01057","Fayette","Alabama","Alabama-Fayette","2010",0
"01057","Fayette","Alabama","Alabama-Fayette","2011",0
"01057","Fayette","Alabama","Alabama-Fayette","2012",0
"01057","Fayette","Alabama","Alabama-Fayette","2013",0
"01057","Fayette","Alabama","Alabama-Fayette","2014",0
"01057","Fayette","Alabama","Alabama-Fayette","2015",0
"01057","Fayette","Alabama","Alabama-Fayette","2016",0
"01057","Fayette","Alabama","Alabama-Fayette","2017",0
"01057","Fayette","Alabama","Alabama-Fayette","2018",1
"01057","Fayette","Alabama","Alabama-Fayette","2019",0
"01057","Fayette","Alabama","Alabama-Fayette","2020",0
"01057","Fayette","Alabama","Alabama-Fayette","2021",0
"01059","Franklin","Alabama","Alabama-Franklin","2000",0
"01059","Franklin","Alabama","Alabama-Franklin","2001",0
"01059","Franklin","Alabama","Alabama-Franklin","2002",0
"01059","Franklin","Alabama","Alabama-Franklin","2003",0
"01059","Franklin","Alabama","Alabama-Franklin","2004",0
"01059","Franklin","Alabama","Alabama-Franklin","2005",0
"01059","Franklin","Alabama","Alabama-Franklin","2006",0
"01059","Franklin","Alabama","Alabama-Franklin","2007",0
"01059","Franklin","Alabama","Alabama-Franklin","2008",0
"01059","Franklin","Alabama","Alabama-Franklin","2009",0
"01059","Franklin","Alabama","Alabama-Franklin","2010",0
"01059","Franklin","Alabama","Alabama-Franklin","2011",0
"01059","Franklin","Alabama","Alabama-Franklin","2012",0
"01059","Franklin","Alabama","Alabama-Franklin","2013",0
"01059","Franklin","Alabama","Alabama-Franklin","2014",0
"01059","Franklin","Alabama","Alabama-Franklin","2015",0
"01059","Franklin","Alabama","Alabama-Franklin","2016",0
"01059","Franklin","Alabama","Alabama-Franklin","2017",1
"01059","Franklin","Alabama","Alabama-Franklin","2018",0
"01059","Franklin","Alabama","Alabama-Franklin","2019",0
"01059","Franklin","Alabama","Alabama-Franklin","2020",0
"01059","Franklin","Alabama","Alabama-Franklin","2021",0
"01061","Geneva","Alabama","Alabama-Geneva","2000",0
"01061","Geneva","Alabama","Alabama-Geneva","2001",0
"01061","Geneva","Alabama","Alabama-Geneva","2002",0
"01061","Geneva","Alabama","Alabama-Geneva","2003",0
"01061","Geneva","Alabama","Alabama-Geneva","2004",0
"01061","Geneva","Alabama","Alabama-Geneva","2005",0
"01061","Geneva","Alabama","Alabama-Geneva","2006",0
"01061","Geneva","Alabama","Alabama-Geneva","2007",0
"01061","Geneva","Alabama","Alabama-Geneva","2008",0
"01061","Geneva","Alabama","Alabama-Geneva","2009",0
"01061","Geneva","Alabama","Alabama-Geneva","2010",0
"01061","Geneva","Alabama","Alabama-Geneva","2011",0
"01061","Geneva","Alabama","Alabama-Geneva","2012",3
"01061","Geneva","Alabama","Alabama-Geneva","2013",0
"01061","Geneva","Alabama","Alabama-Geneva","2014",0
"01061","Geneva","Alabama","Alabama-Geneva","2015",0
"01061","Geneva","Alabama","Alabama-Geneva","2016",0
"01061","Geneva","Alabama","Alabama-Geneva","2017",0
"01061","Geneva","Alabama","Alabama-Geneva","2018",0
"01061","Geneva","Alabama","Alabama-Geneva","2019",0
"01061","Geneva","Alabama","Alabama-Geneva","2020",0
"01061","Geneva","Alabama","Alabama-Geneva","2021",0
"01063","Greene","Alabama","Alabama-Greene","2000",0
"01063","Greene","Alabama","Alabama-Greene","2001",0
"01063","Greene","Alabama","Alabama-Greene","2002",0
"01063","Greene","Alabama","Alabama-Greene","2003",0
"01063","Greene","Alabama","Alabama-Greene","2004",0
"01063","Greene","Alabama","Alabama-Greene","2005",0
"01063","Greene","Alabama","Alabama-Greene","2006",0
"01063","Greene","Alabama","Alabama-Greene","2007",0
"01063","Greene","Alabama","Alabama-Greene","2008",0
"01063","Greene","Alabama","Alabama-Greene","2009",0
"01063","Greene","Alabama","Alabama-Greene","2010",0
"01063","Greene","Alabama","Alabama-Greene","2011",0
"01063","Greene","Alabama","Alabama-Greene","2012",0
"01063","Greene","Alabama","Alabama-Greene","2013",0
"01063","Greene","Alabama","Alabama-Greene","2014",0
"01063","Greene","Alabama","Alabama-Greene","2015",0
"01063","Greene","Alabama","Alabama-Greene","2016",0
"01063","Greene","Alabama","Alabama-Greene","2017",0
"01063","Greene","Alabama","Alabama-Greene","2018",0
"01063","Greene","Alabama","Alabama-Greene","2019",0
"01063","Greene","Alabama","Alabama-Greene","2020",0
"01063","Greene","Alabama","Alabama-Greene","2021",0
"01065","Hale","Alabama","Alabama-Hale","2000",0
"01065","Hale","Alabama","Alabama-Hale","2001",0
"01065","Hale","Alabama","Alabama-Hale","2002",0
"01065","Hale","Alabama","Alabama-Hale","2003",0
"01065","Hale","Alabama","Alabama-Hale","2004",0
"01065","Hale","Alabama","Alabama-Hale","2005",0
"01065","Hale","Alabama","Alabama-Hale","2006",0
"01065","Hale","Alabama","Alabama-Hale","2007",0
"01065","Hale","Alabama","Alabama-Hale","2008",0
"01065","Hale","Alabama","Alabama-Hale","2009",0
"01065","Hale","Alabama","Alabama-Hale","2010",0
"01065","Hale","Alabama","Alabama-Hale","2011",0
"01065","Hale","Alabama","Alabama-Hale","2012",0
"01065","Hale","Alabama","Alabama-Hale","2013",0
"01065","Hale","Alabama","Alabama-Hale","2014",0
"01065","Hale","Alabama","Alabama-Hale","2015",0
"01065","Hale","Alabama","Alabama-Hale","2016",0
"01065","Hale","Alabama","Alabama-Hale","2017",0
"01065","Hale","Alabama","Alabama-Hale","2018",0
"01065","Hale","Alabama","Alabama-Hale","2019",0
"01065","Hale","Alabama","Alabama-Hale","2020",0
"01065","Hale","Alabama","Alabama-Hale","2021",0
"01067","Henry","Alabama","Alabama-Henry","2000",0
"01067","Henry","Alabama","Alabama-Henry","2001",0
"01067","Henry","Alabama","Alabama-Henry","2002",0
"01067","Henry","Alabama","Alabama-Henry","2003",0
"01067","Henry","Alabama","Alabama-Henry","2004",0
"01067","Henry","Alabama","Alabama-Henry","2005",0
"01067","Henry","Alabama","Alabama-Henry","2006",0
"01067","Henry","Alabama","Alabama-Henry","2007",0
"01067","Henry","Alabama","Alabama-Henry","2008",0
"01067","Henry","Alabama","Alabama-Henry","2009",0
"01067","Henry","Alabama","Alabama-Henry","2010",0
"01067","Henry","Alabama","Alabama-Henry","2011",0
"01067","Henry","Alabama","Alabama-Henry","2012",0
"01067","Henry","Alabama","Alabama-Henry","2013",0
"01067","Henry","Alabama","Alabama-Henry","2014",0
"01067","Henry","Alabama","Alabama-Henry","2015",0
"01067","Henry","Alabama","Alabama-Henry","2016",0
"01067","Henry","Alabama","Alabama-Henry","2017",1
"01067","Henry","Alabama","Alabama-Henry","2018",0
"01067","Henry","Alabama","Alabama-Henry","2019",0
"01067","Henry","Alabama","Alabama-Henry","2020",0
"01067","Henry","Alabama","Alabama-Henry","2021",0
"01069","Houston","Alabama","Alabama-Houston","2000",0
"01069","Houston","Alabama","Alabama-Houston","2001",0
"01069","Houston","Alabama","Alabama-Houston","2002",1
"01069","Houston","Alabama","Alabama-Houston","2003",1
"01069","Houston","Alabama","Alabama-Houston","2004",0
"01069","Houston","Alabama","Alabama-Houston","2005",0
"01069","Houston","Alabama","Alabama-Houston","2006",0
"01069","Houston","Alabama","Alabama-Houston","2007",1
"01069","Houston","Alabama","Alabama-Houston","2008",0
"01069","Houston","Alabama","Alabama-Houston","2009",0
"01069","Houston","Alabama","Alabama-Houston","2010",0
"01069","Houston","Alabama","Alabama-Houston","2011",0
"01069","Houston","Alabama","Alabama-Houston","2012",4
"01069","Houston","Alabama","Alabama-Houston","2013",0
"01069","Houston","Alabama","Alabama-Houston","2014",0
"01069","Houston","Alabama","Alabama-Houston","2015",0
"01069","Houston","Alabama","Alabama-Houston","2016",0
"01069","Houston","Alabama","Alabama-Houston","2017",0
"01069","Houston","Alabama","Alabama-Houston","2018",0
"01069","Houston","Alabama","Alabama-Houston","2019",0
"01069","Houston","Alabama","Alabama-Houston","2020",0
"01069","Houston","Alabama","Alabama-Houston","2021",0
"01071","Jackson","Alabama","Alabama-Jackson","2000",0
"01071","Jackson","Alabama","Alabama-Jackson","2001",0
"01071","Jackson","Alabama","Alabama-Jackson","2002",0
"01071","Jackson","Alabama","Alabama-Jackson","2003",0
"01071","Jackson","Alabama","Alabama-Jackson","2004",0
"01071","Jackson","Alabama","Alabama-Jackson","2005",0
"01071","Jackson","Alabama","Alabama-Jackson","2006",1
"01071","Jackson","Alabama","Alabama-Jackson","2007",0
"01071","Jackson","Alabama","Alabama-Jackson","2008",0
"01071","Jackson","Alabama","Alabama-Jackson","2009",0
"01071","Jackson","Alabama","Alabama-Jackson","2010",0
"01071","Jackson","Alabama","Alabama-Jackson","2011",0
"01071","Jackson","Alabama","Alabama-Jackson","2012",0
"01071","Jackson","Alabama","Alabama-Jackson","2013",0
"01071","Jackson","Alabama","Alabama-Jackson","2014",0
"01071","Jackson","Alabama","Alabama-Jackson","2015",0
"01071","Jackson","Alabama","Alabama-Jackson","2016",0
"01071","Jackson","Alabama","Alabama-Jackson","2017",0
"01071","Jackson","Alabama","Alabama-Jackson","2018",0
"01071","Jackson","Alabama","Alabama-Jackson","2019",0
"01071","Jackson","Alabama","Alabama-Jackson","2020",0
"01071","Jackson","Alabama","Alabama-Jackson","2021",0
"01073","Jefferson","Alabama","Alabama-Jefferson","2000",0
"01073","Jefferson","Alabama","Alabama-Jefferson","2001",2
"01073","Jefferson","Alabama","Alabama-Jefferson","2002",7
"01073","Jefferson","Alabama","Alabama-Jefferson","2003",7
"01073","Jefferson","Alabama","Alabama-Jefferson","2004",0
"01073","Jefferson","Alabama","Alabama-Jefferson","2005",0
"01073","Jefferson","Alabama","Alabama-Jefferson","2006",3
"01073","Jefferson","Alabama","Alabama-Jefferson","2007",0
"01073","Jefferson","Alabama","Alabama-Jefferson","2008",6
"01073","Jefferson","Alabama","Alabama-Jefferson","2009",0
"01073","Jefferson","Alabama","Alabama-Jefferson","2010",0
"01073","Jefferson","Alabama","Alabama-Jefferson","2011",3
"01073","Jefferson","Alabama","Alabama-Jefferson","2012",5
"01073","Jefferson","Alabama","Alabama-Jefferson","2013",0
"01073","Jefferson","Alabama","Alabama-Jefferson","2014",0
"01073","Jefferson","Alabama","Alabama-Jefferson","2015",0
"01073","Jefferson","Alabama","Alabama-Jefferson","2016",2
"01073","Jefferson","Alabama","Alabama-Jefferson","2017",4
"01073","Jefferson","Alabama","Alabama-Jefferson","2018",2
"01073","Jefferson","Alabama","Alabama-Jefferson","2019",0
"01073","Jefferson","Alabama","Alabama-Jefferson","2020",1
"01073","Jefferson","Alabama","Alabama-Jefferson","2021",1
"01075","Lamar","Alabama","Alabama-Lamar","2000",0
"01075","Lamar","Alabama","Alabama-Lamar","2001",0
"01075","Lamar","Alabama","Alabama-Lamar","2002",0
"01075","Lamar","Alabama","Alabama-Lamar","2003",0
"01075","Lamar","Alabama","Alabama-Lamar","2004",0
"01075","Lamar","Alabama","Alabama-Lamar","2005",0
"01075","Lamar","Alabama","Alabama-Lamar","2006",0
"01075","Lamar","Alabama","Alabama-Lamar","2007",0
"01075","Lamar","Alabama","Alabama-Lamar","2008",0
"01075","Lamar","Alabama","Alabama-Lamar","2009",0
"01075","Lamar","Alabama","Alabama-Lamar","2010",0
"01075","Lamar","Alabama","Alabama-Lamar","2011",0
"01075","Lamar","Alabama","Alabama-Lamar","2012",0
"01075","Lamar","Alabama","Alabama-Lamar","2013",0
"01075","Lamar","Alabama","Alabama-Lamar","2014",0
"01075","Lamar","Alabama","Alabama-Lamar","2015",0
"01075","Lamar","Alabama","Alabama-Lamar","2016",0
"01075","Lamar","Alabama","Alabama-Lamar","2017",0
