,fips,year,Total Amount,AVG_shifted
0,1073,2000,0.0,
1,1073,2001,0.0,0.0
2,1073,2002,1.0,0.0
3,1073,2003,0.3333333333333333,1.0
4,1073,2004,0.3333333333333333,0.3333333333333333
5,1073,2005,0.0,0.3333333333333333
6,1073,2006,0.0,0.0
7,1073,2007,0.0,0.0
8,1073,2008,0.5,0.0
9,1073,2009,0.0,0.5
10,1073,2010,0.0,0.0
11,1073,2011,0.16666666666666666,0.0
12,1073,2012,0.3333333333333333,0.16666666666666666
13,1073,2013,0.16666666666666666,0.3333333333333333
14,1073,2014,0.0,0.16666666666666666
15,1073,2015,0.16666666666666666,0.0
16,1073,2016,0.16666666666666666,0.16666666666666666
17,1073,2017,1.0,0.16666666666666666
18,1073,2018,0.5,1.0
19,1073,2019,0.0,0.5
20,1073,2020,0.16666666666666666,0.0
21,1073,2021,0.16666666666666666,0.16666666666666666
0,1075,2000,0.0,
1,1075,2001,0.0,0.0
2,1075,2002,1.2,0.0
3,1075,2003,0.0,1.2
4,1075,2004,0.0,0.0
5,1075,2005,0.0,0.0
6,1075,2006,0.4,0.0
7,1075,2007,0.0,0.4
8,1075,2008,0.0,0.0
9,1075,2009,0.0,0.0
10,1075,2010,0.0,0.0
11,1075,2011,0.0,0.0
12,1075,2012,0.0,0.0
13,1075,2013,0.0,0.0
14,1075,2014,0.2,0.0
15,1075,2015,0.0,0.2
16,1075,2016,0.2,0.0
17,1075,2017,0.6,0.2
18,1075,2018,0.2,0.6
19,1075,2019,0.2,0.2
20,1075,2020,0.0,0.2
21,1075,2021,0.0,0.0
0,1077,2000,0.0,
1,1077,2001,0.0,0.0
2,1077,2002,0.0,0.0
3,1077,2003,0.0,0.0
4,1077,2004,0.0,0.0
5,1077,2005,0.0,0.0
6,1077,2006,0.0,0.0
7,1077,2007,0.0,0.0
8,1077,2008,0.0,0.0
9,1077,2009,0.0,0.0
10,1077,2010,0.0,0.0
11,1077,2011,0.125,0.0
12,1077,2012,0.0,0.125
13,1077,2013,0.0,0.0
14,1077,2014,0.0,0.0
15,1077,2015,0.0,0.0
16,1077,2016,0.125,0.0
17,1077,2017,0.25,0.125
18,1077,2018,0.0,0.25
19,1077,2019,0.0,0.0
20,1077,2020,0.0,0.0
21,1077,2021,0.0,0.0
0,1079,2000,0.0,
1,1079,2001,0.0,0.0
2,1079,2002,0.0,0.0
3,1079,2003,0.14285714285714285,0.0
4,1079,2004,0.0,0.14285714285714285
5,1079,2005,0.0,0.0
6,1079,2006,0.0,0.0
7,1079,2007,0.0,0.0
8,1079,2008,0.0,0.0
9,1079,2009,0.0,0.0
10,1079,2010,0.0,0.0
11,1079,2011,0.0,0.0
12,1079,2012,0.2857142857142857,0.0
13,1079,2013,0.0,0.2857142857142857
14,1079,2014,0.0,0.0
15,1079,2015,0.0,0.0
16,1079,2016,0.14285714285714285,0.0
17,1079,2017,0.5714285714285714,0.14285714285714285
18,1079,2018,0.0,0.5714285714285714
19,1079,2019,0.0,0.0
20,1079,2020,0.14285714285714285,0.0
21,1079,2021,0.0,0.14285714285714285
0,1081,2000,0.0,
1,1081,2001,0.0,0.0
2,1081,2002,1.3333333333333333,0.0
3,1081,2003,0.16666666666666666,1.3333333333333333
4,1081,2004,0.16666666666666666,0.16666666666666666
5,1081,2005,0.0,0.16666666666666666
6,1081,2006,0.0,0.0
7,1081,2007,1.1666666666666667,0.0
8,1081,2008,0.0,1.1666666666666667
9,1081,2009,0.3333333333333333,0.0
10,1081,2010,0.0,0.3333333333333333
11,1081,2011,0.3333333333333333,0.0
12,1081,2012,0.6666666666666666,0.3333333333333333
13,1081,2013,0.0,0.6666666666666666
14,1081,2014,0.0,0.0
15,1081,2015,0.16666666666666666,0.0
16,1081,2016,0.16666666666666666,0.16666666666666666
17,1081,2017,0.6666666666666666,0.16666666666666666
18,1081,2018,0.5,0.6666666666666666
19,1081,2019,0.16666666666666666,0.5
20,1081,2020,0.16666666666666666,0.16666666666666666
21,1081,2021,0.0,0.16666666666666666
0,1083,2000,0.0,
1,1083,2001,0.0,0.0
2,1083,2002,0.16666666666666666,0.0
3,1083,2003,0.16666666666666666,0.16666666666666666
4,1083,2004,0.0,0.16666666666666666
5,1083,2005,0.0,0.0
6,1083,2006,0.0,0.0
7,1083,2007,0.0,0.0
8,1083,2008,0.0,0.0
9,1083,2009,0.0,0.0
10,1083,2010,0.0,0.0
11,1083,2011,0.0,0.0
12,1083,2012,0.3333333333333333,0.0
13,1083,2013,0.0,0.3333333333333333
14,1083,2014,0.16666666666666666,0.0
15,1083,2015,0.0,0.16666666666666666
16,1083,2016,0.16666666666666666,0.0
17,1083,2017,0.5,0.16666666666666666
18,1083,2018,0.0,0.5
19,1083,2019,0.0,0.0
20,1083,2020,0.16666666666666666,0.0
21,1083,2021,0.0,0.16666666666666666
0,1085,2000,0.0,
1,1085,2001,0.0,0.0
2,1085,2002,1.5,0.0
3,1085,2003,0.5,1.5
4,1085,2004,0.0,0.5
5,1085,2005,0.8333333333333334,0.0
6,1085,2006,0.0,0.8333333333333334
7,1085,2007,2.0,0.0
8,1085,2008,0.0,2.0
9,1085,2009,0.0,0.0
10,1085,2010,0.0,0.0
11,1085,2011,0.0,0.0
12,1085,2012,1.6666666666666667,0.0
13,1085,2013,0.0,1.6666666666666667
14,1085,2014,0.0,0.0
15,1085,2015,0.16666666666666666,0.0
16,1085,2016,0.16666666666666666,0.16666666666666666
17,1085,2017,1.6666666666666667,0.16666666666666666
18,1085,2018,0.16666666666666666,1.6666666666666667
19,1085,2019,0.0,0.16666666666666666
20,1085,2020,0.3333333333333333,0.0
21,1085,2021,0.3333333333333333,0.3333333333333333
0,1087,2000,0.0,
1,1087,2001,0.0,0.0
2,1087,2002,1.1666666666666667,0.0
3,1087,2003,0.3333333333333333,1.1666666666666667
4,1087,2004,0.0,0.3333333333333333
5,1087,2005,1.0,0.0
6,1087,2006,0.0,1.0
7,1087,2007,2.0,0.0
8,1087,2008,0.0,2.0
9,1087,2009,0.0,0.0
10,1087,2010,0.0,0.0
11,1087,2011,0.0,0.0
12,1087,2012,1.1666666666666667,0.0
13,1087,2013,0.0,1.1666666666666667
14,1087,2014,0.0,0.0
15,1087,2015,0.0,0.0
16,1087,2016,0.16666666666666666,0.0
17,1087,2017,1.6666666666666667,0.16666666666666666
18,1087,2018,0.16666666666666666,1.6666666666666667
19,1087,2019,0.0,0.16666666666666666
20,1087,2020,0.0,0.0
21,1087,2021,0.16666666666666666,0.0
0,1089,2000,0.0,
1,1089,2001,0.0,0.0
2,1089,2002,0.0,0.0
3,1089,2003,0.16666666666666666,0.0
4,1089,2004,0.0,0.16666666666666666
5,1089,2005,0.0,0.0
6,1089,2006,0.16666666666666666,0.0
7,1089,2007,0.16666666666666666,0.16666666666666666
8,1089,2008,0.0,0.16666666666666666
9,1089,2009,0.0,0.0
10,1089,2010,0.0,0.0
11,1089,2011,0.0,0.0
12,1089,2012,0.0,0.0
13,1089,2013,0.0,0.0
14,1089,2014,0.16666666666666666,0.0
15,1089,2015,0.0,0.16666666666666666
16,1089,2016,0.16666666666666666,0.0
17,1089,2017,0.16666666666666666,0.16666666666666666
18,1089,2018,0.0,0.16666666666666666
19,1089,2019,0.0,0.0
20,1089,2020,0.16666666666666666,0.0
21,1089,2021,0.0,0.16666666666666666
0,1091,2000,0.0,
1,1091,2001,0.0,0.0
2,1091,2002,0.125,0.0
3,1091,2003,0.125,0.125
4,1091,2004,0.0,0.125
5,1091,2005,0.0,0.0
6,1091,2006,0.0,0.0
7,1091,2007,0.0,0.0
8,1091,2008,0.0,0.0
9,1091,2009,0.0,0.0
10,1091,2010,0.0,0.0
11,1091,2011,0.0,0.0
12,1091,2012,0.25,0.0
13,1091,2013,0.0,0.25
14,1091,2014,0.0,0.0
15,1091,2015,0.125,0.0
16,1091,2016,0.125,0.125
17,1091,2017,0.0,0.125
18,1091,2018,0.0,0.0
19,1091,2019,0.0,0.0
20,1091,2020,0.125,0.0
21,1091,2021,0.0,0.125
0,1093,2000,0.0,
1,1093,2001,0.0,0.0
2,1093,2002,0.42857142857142855,0.0
3,1093,2003,0.0,0.42857142857142855
4,1093,2004,0.0,0.0
5,1093,2005,0.0,0.0
6,1093,2006,0.0,0.0
7,1093,2007,0.0,0.0
8,1093,2008,0.0,0.0
9,1093,2009,0.0,0.0
10,1093,2010,0.0,0.0
11,1093,2011,0.0,0.0
12,1093,2012,0.14285714285714285,0.0
13,1093,2013,0.0,0.14285714285714285
14,1093,2014,0.14285714285714285,0.0
15,1093,2015,0.0,0.14285714285714285
16,1093,2016,0.0,0.0
17,1093,2017,0.2857142857142857,0.0
18,1093,2018,0.2857142857142857,0.2857142857142857
19,1093,2019,0.0,0.2857142857142857
20,1093,2020,0.0,0.0
21,1093,2021,0.0,0.0
0,1095,2000,0.0,
1,1095,2001,0.0,0.0
2,1095,2002,0.2857142857142857,0.0
3,1095,2003,0.14285714285714285,0.2857142857142857
4,1095,2004,0.0,0.14285714285714285
5,1095,2005,0.0,0.0
6,1095,2006,0.14285714285714285,0.0
7,1095,2007,0.0,0.14285714285714285
8,1095,2008,0.0,0.0
9,1095,2009,0.0,0.0
10,1095,2010,0.0,0.0
11,1095,2011,0.0,0.0
12,1095,2012,0.14285714285714285,0.0
13,1095,2013,0.0,0.14285714285714285
14,1095,2014,0.0,0.0
15,1095,2015,0.0,0.0
16,1095,2016,0.14285714285714285,0.0
17,1095,2017,0.7142857142857143,0.14285714285714285
18,1095,2018,0.0,0.7142857142857143
19,1095,2019,0.0,0.0
20,1095,2020,0.14285714285714285,0.0
21,1095,2021,0.0,0.14285714285714285
0,1097,2000,0.0,
1,1097,2001,0.0,0.0
2,1097,2002,0.8,0.0
3,1097,2003,1.6,0.8
4,1097,2004,0.2,1.6
5,1097,2005,0.0,0.2
6,1097,2006,0.2,0.0
7,1097,2007,0.2,0.2
8,1097,2008,0.0,0.2
9,1097,2009,0.0,0.0
10,1097,2010,0.0,0.0
11,1097,2011,0.0,0.0
12,1097,2012,1.4,0.0
13,1097,2013,0.2,1.4
14,1097,2014,0.0,0.2
15,1097,2015,0.0,0.0
16,1097,2016,0.6,0.0
17,1097,2017,0.4,0.6
18,1097,2018,0.4,0.4
19,1097,2019,0.2,0.4
20,1097,2020,0.0,0.2
21,1097,2021,0.4,0.0
0,1099,2000,0.0,
1,1099,2001,0.0,0.0
2,1099,2002,0.0,0.0
3,1099,2003,1.0,0.0
4,1099,2004,0.0,1.0
5,1099,2005,0.0,0.0
6,1099,2006,0.16666666666666666,0.0
7,1099,2007,0.16666666666666666,0.16666666666666666
8,1099,2008,0.0,0.16666666666666666
9,1099,2009,0.0,0.0
10,1099,2010,0.0,0.0
11,1099,2011,0.0,0.0
12,1099,2012,0.8333333333333334,0.0
13,1099,2013,0.16666666666666666,0.8333333333333334
14,1099,2014,0.0,0.16666666666666666
15,1099,2015,0.16666666666666666,0.0
16,1099,2016,0.3333333333333333,0.16666666666666666
17,1099,2017,0.3333333333333333,0.3333333333333333
18,1099,2018,0.16666666666666666,0.3333333333333333
19,1099,2019,0.16666666666666666,0.16666666666666666
20,1099,2020,0.0,0.16666666666666666
21,1099,2021,0.3333333333333333,0.0
0,1101,2000,0.0,
1,1101,2001,0.0,0.0
2,1101,2002,0.14285714285714285,0.0
3,1101,2003,0.0,0.14285714285714285
4,1101,2004,0.0,0.0
5,1101,2005,0.14285714285714285,0.0
6,1101,2006,0.0,0.14285714285714285
7,1101,2007,0.0,0.0
8,1101,2008,0.0,0.0
9,1101,2009,0.0,0.0
10,1101,2010,0.0,0.0
11,1101,2011,0.0,0.0
12,1101,2012,0.14285714285714285,0.0
13,1101,2013,0.0,0.14285714285714285
14,1101,2014,0.0,0.0
15,1101,2015,0.0,0.0
16,1101,2016,0.14285714285714285,0.0
17,1101,2017,0.8571428571428571,0.14285714285714285
18,1101,2018,0.0,0.8571428571428571
19,1101,2019,0.0,0.0
20,1101,2020,0.14285714285714285,0.0
21,1101,2021,0.14285714285714285,0.14285714285714285
0,1103,2000,0.0,
1,1103,2001,0.0,0.0
2,1103,2002,0.2,0.0
3,1103,2003,0.0,0.2
4,1103,2004,0.0,0.0
5,1103,2005,0.0,0.0
6,1103,2006,0.0,0.0
7,1103,2007,0.2,0.0
8,1103,2008,0.0,0.2
9,1103,2009,0.0,0.0
10,1103,2010,0.0,0.0
11,1103,2011,0.0,0.0
12,1103,2012,0.2,0.0
13,1103,2013,0.0,0.2
14,1103,2014,0.0,0.0
15,1103,2015,0.0,0.0
16,1103,2016,0.4,0.0
17,1103,2017,0.6,0.4
18,1103,2018,0.0,0.6
19,1103,2019,0.0,0.0
20,1103,2020,0.0,0.0
21,1103,2021,0.0,0.0
0,1105,2000,0.0,
1,1105,2001,0.0,0.0
2,1105,2002,0.2,0.0
3,1105,2003,0.0,0.2
4,1105,2004,0.0,0.0
5,1105,2005,0.0,0.0
6,1105,2006,0.0,0.0
7,1105,2007,0.0,0.0
8,1105,2008,0.0,0.0
9,1105,2009,0.0,0.0
10,1105,2010,0.0,0.0
11,1105,2011,0.0,0.0
12,1105,2012,0.4,0.0
13,1105,2013,0.0,0.4
14,1105,2014,0.0,0.0
15,1105,2015,0.4,0.0
16,1105,2016,0.0,0.4
17,1105,2017,0.6,0.0
18,1105,2018,0.0,0.6
19,1105,2019,0.0,0.0
20,1105,2020,0.2,0.0
21,1105,2021,0.2,0.2
0,1107,2000,0.0,
1,1107,2001,0.0,0.0
2,1107,2002,1.1428571428571428,0.0
3,1107,2003,0.0,1.1428571428571428
4,1107,2004,0.2857142857142857,0.0
5,1107,2005,0.0,0.2857142857142857
6,1107,2006,0.2857142857142857,0.0
7,1107,2007,0.0,0.2857142857142857
8,1107,2008,0.42857142857142855,0.0
9,1107,2009,0.0,0.42857142857142855
10,1107,2010,0.0,0.0
11,1107,2011,0.14285714285714285,0.0
12,1107,2012,0.14285714285714285,0.14285714285714285
13,1107,2013,0.14285714285714285,0.14285714285714285
14,1107,2014,0.0,0.14285714285714285
15,1107,2015,0.0,0.0
16,1107,2016,0.42857142857142855,0.0
17,1107,2017,0.7142857142857143,0.42857142857142855
18,1107,2018,0.42857142857142855,0.7142857142857143
19,1107,2019,0.0,0.42857142857142855
20,1107,2020,0.14285714285714285,0.0
21,1107,2021,0.0,0.14285714285714285
0,1109,2000,0.0,
1,1109,2001,0.0,0.0
2,1109,2002,1.6666666666666667,0.0
3,1109,2003,0.5,1.6666666666666667
4,1109,2004,0.0,0.5
5,1109,2005,0.8333333333333334,0.0
6,1109,2006,0.0,0.8333333333333334
7,1109,2007,1.8333333333333333,0.0
8,1109,2008,0.0,1.8333333333333333
9,1109,2009,0.0,0.0
10,1109,2010,0.0,0.0
11,1109,2011,0.0,0.0
12,1109,2012,1.5,0.0
13,1109,2013,0.0,1.5
14,1109,2014,0.0,0.0
15,1109,2015,0.0,0.0
16,1109,2016,0.0,0.0
17,1109,2017,1.3333333333333333,0.0
18,1109,2018,0.16666666666666666,1.3333333333333333
19,1109,2019,0.0,0.16666666666666666
20,1109,2020,0.0,0.0
21,1109,2021,0.16666666666666666,0.0
0,1111,2000,0.0,
1,1111,2001,0.0,0.0
2,1111,2002,0.14285714285714285,0.0
3,1111,2003,0.0,0.14285714285714285
4,1111,2004,0.0,0.0
5,1111,2005,0.0,0.0
6,1111,2006,0.0,0.0
7,1111,2007,0.14285714285714285,0.0
8,1111,2008,0.0,0.14285714285714285
9,1111,2009,0.0,0.0
10,1111,2010,0.0,0.0
11,1111,2011,0.0,0.0
12,1111,2012,0.0,0.0
13,1111,2013,0.0,0.0
14,1111,2014,0.0,0.0
15,1111,2015,0.0,0.0
16,1111,2016,0.0,0.0
17,1111,2017,0.14285714285714285,0.0
18,1111,2018,0.0,0.14285714285714285
19,1111,2019,0.0,0.0
20,1111,2020,0.0,0.0
21,1111,2021,0.0,0.0
0,1113,2000,0.0,
1,1113,2001,0.0,0.0
2,1113,2002,1.0,0.0
3,1113,2003,0.2857142857142857,1.0
4,1113,2004,0.14285714285714285,0.2857142857142857
5,1113,2005,0.0,0.14285714285714285
6,1113,2006,0.0,0.0
7,1113,2007,0.7142857142857143,0.0
8,1113,2008,0.0,0.7142857142857143
9,1113,2009,0.2857142857142857,0.0
10,1113,2010,0.0,0.2857142857142857
11,1113,2011,0.2857142857142857,0.0
12,1113,2012,0.5714285714285714,0.2857142857142857
13,1113,2013,0.0,0.5714285714285714
14,1113,2014,0.0,0.0
15,1113,2015,0.14285714285714285,0.0
16,1113,2016,0.2857142857142857,0.14285714285714285
17,1113,2017,0.7142857142857143,0.2857142857142857
18,1113,2018,0.42857142857142855,0.7142857142857143
19,1113,2019,0.14285714285714285,0.42857142857142855
20,1113,2020,0.14285714285714285,0.14285714285714285
21,1113,2021,0.0,0.14285714285714285
0,1115,2000,0.0,
1,1115,2001,0.3333333333333333,0.0
2,1115,2002,1.3333333333333333,0.3333333333333333
3,1115,2003,1.8333333333333333,1.3333333333333333
4,1115,2004,0.0,1.8333333333333333
5,1115,2005,0.0,0.0
6,1115,2006,0.5,0.0
7,1115,2007,0.0,0.5
8,1115,2008,1.1666666666666667,0.0
9,1115,2009,0.0,1.1666666666666667
10,1115,2010,0.0,0.0
11,1115,2011,0.5,0.0
12,1115,2012,1.0,0.5
13,1115,2013,0.16666666666666666,1.0
14,1115,2014,0.0,0.16666666666666666
15,1115,2015,0.0,0.0
16,1115,2016,0.3333333333333333,0.0
17,1115,2017,1.8333333333333333,0.3333333333333333
18,1115,2018,0.5,1.8333333333333333
19,1115,2019,0.0,0.5
20,1115,2020,0.16666666666666666,0.0
21,1115,2021,0.16666666666666666,0.16666666666666666
0,1117,2000,0.0,
1,1117,2001,0.3333333333333333,0.0
2,1117,2002,1.1666666666666667,0.3333333333333333
3,1117,2003,1.3333333333333333,1.1666666666666667
4,1117,2004,0.0,1.3333333333333333
5,1117,2005,0.0,0.0
6,1117,2006,0.5,0.0
7,1117,2007,0.0,0.5
8,1117,2008,1.1666666666666667,0.0
9,1117,2009,0.0,1.1666666666666667
10,1117,2010,0.0,0.0
11,1117,2011,0.5,0.0
12,1117,2012,0.8333333333333334,0.5
13,1117,2013,0.16666666666666666,0.8333333333333334
14,1117,2014,0.0,0.16666666666666666
15,1117,2015,0.16666666666666666,0.0
16,1117,2016,0.3333333333333333,0.16666666666666666
17,1117,2017,1.1666666666666667,0.3333333333333333
18,1117,2018,0.3333333333333333,1.1666666666666667
19,1117,2019,0.0,0.3333333333333333
20,1117,2020,0.16666666666666666,0.0
21,1117,2021,0.3333333333333333,0.16666666666666666
0,1119,2000,0.0,
1,1119,2001,0.0,0.0
2,1119,2002,0.42857142857142855,0.0
3,1119,2003,0.14285714285714285,0.42857142857142855
4,1119,2004,0.0,0.14285714285714285
5,1119,2005,0.14285714285714285,0.0
6,1119,2006,0.5714285714285714,0.14285714285714285
7,1119,2007,0.14285714285714285,0.5714285714285714
8,1119,2008,0.0,0.14285714285714285
9,1119,2009,0.0,0.0
10,1119,2010,0.0,0.0
11,1119,2011,0.0,0.0
12,1119,2012,0.42857142857142855,0.0
13,1119,2013,0.0,0.42857142857142855
14,1119,2014,0.0,0.0
15,1119,2015,0.14285714285714285,0.0
16,1119,2016,0.0,0.14285714285714285
17,1119,2017,0.14285714285714285,0.0
18,1119,2018,0.14285714285714285,0.14285714285714285
19,1119,2019,0.14285714285714285,0.14285714285714285
20,1119,2020,0.0,0.14285714285714285
21,1119,2021,0.0,0.0
0,1121,2000,0.0,
1,1121,2001,0.0,0.0
2,1121,2002,0.0,0.0
3,1121,2003,0.5,0.0
4,1121,2004,0.0,0.5
5,1121,2005,0.0,0.0
6,1121,2006,0.0,0.0
7,1121,2007,0.0,0.0
8,1121,2008,0.0,0.0
9,1121,2009,0.0,0.0
10,1121,2010,0.0,0.0
11,1121,2011,0.0,0.0
12,1121,2012,0.16666666666666666,0.0
13,1121,2013,0.0,0.16666666666666666
14,1121,2014,0.0,0.0
15,1121,2015,0.0,0.0
16,1121,2016,0.0,0.0
17,1121,2017,1.1666666666666667,0.0
18,1121,2018,0.16666666666666666,1.1666666666666667
19,1121,2019,0.0,0.16666666666666666
20,1121,2020,0.0,0.0
21,1121,2021,0.0,0.0
0,1123,2000,0.0,
1,1123,2001,0.0,0.0
2,1123,2002,0.14285714285714285,0.0
3,1123,2003,0.0,0.14285714285714285
4,1123,2004,0.0,0.0
5,1123,2005,0.14285714285714285,0.0
6,1123,2006,0.0,0.14285714285714285
7,1123,2007,0.14285714285714285,0.0
8,1123,2008,0.0,0.14285714285714285
9,1123,2009,0.0,0.0
10,1123,2010,0.0,0.0
11,1123,2011,0.0,0.0
12,1123,2012,0.0,0.0
13,1123,2013,0.0,0.0
14,1123,2014,0.0,0.0
15,1123,2015,0.0,0.0
16,1123,2016,0.14285714285714285,0.0
17,1123,2017,0.2857142857142857,0.14285714285714285
18,1123,2018,0.0,0.2857142857142857
19,1123,2019,0.0,0.0
20,1123,2020,0.0,0.0
21,1123,2021,0.0,0.0
0,1125,2000,0.0,
1,1125,2001,0.2857142857142857,0.0
2,1125,2002,1.0,0.2857142857142857
3,1125,2003,1.0,1.0
4,1125,2004,0.0,1.0
5,1125,2005,0.0,0.0
6,1125,2006,0.42857142857142855,0.0
7,1125,2007,0.0,0.42857142857142855
8,1125,2008,0.8571428571428571,0.0
9,1125,2009,0.0,0.8571428571428571
10,1125,2010,0.0,0.0
11,1125,2011,0.42857142857142855,0.0
12,1125,2012,0.7142857142857143,0.42857142857142855
13,1125,2013,0.0,0.7142857142857143
14,1125,2014,0.0,0.0
15,1125,2015,0.14285714285714285,0.0
16,1125,2016,0.2857142857142857,0.14285714285714285
17,1125,2017,0.5714285714285714,0.2857142857142857
18,1125,2018,0.42857142857142855,0.5714285714285714
19,1125,2019,0.14285714285714285,0.42857142857142855
20,1125,2020,0.14285714285714285,0.14285714285714285
21,1125,2021,0.2857142857142857,0.14285714285714285
0,1127,2000,0.0,
1,1127,2001,0.2857142857142857,0.0
2,1127,2002,2.0,0.2857142857142857
3,1127,2003,1.0,2.0
4,1127,2004,0.2857142857142857,1.0
5,1127,2005,0.0,0.2857142857142857
6,1127,2006,0.42857142857142855,0.0
7,1127,2007,0.0,0.42857142857142855
8,1127,2008,1.2857142857142858,0.0
9,1127,2009,0.0,1.2857142857142858
10,1127,2010,0.0,0.0
11,1127,2011,0.5714285714285714,0.0
12,1127,2012,1.0,0.5714285714285714
13,1127,2013,0.14285714285714285,1.0
14,1127,2014,0.0,0.14285714285714285
15,1127,2015,0.0,0.0
16,1127,2016,0.42857142857142855,0.0
17,1127,2017,1.0,0.42857142857142855
18,1127,2018,0.7142857142857143,1.0
19,1127,2019,0.0,0.7142857142857143
20,1127,2020,0.2857142857142857,0.0
21,1127,2021,0.14285714285714285,0.2857142857142857
0,1129,2000,0.0,
1,1129,2001,0.0,0.0
2,1129,2002,0.6666666666666666,0.0
3,1129,2003,1.0,0.6666666666666666
4,1129,2004,2.3333333333333335,1.0
5,1129,2005,0.0,2.3333333333333335
6,1129,2006,1.1666666666666667,0.0
7,1129,2007,0.16666666666666666,1.1666666666666667
8,1129,2008,0.16666666666666666,0.16666666666666666
9,1129,2009,0.0,0.16666666666666666
10,1129,2010,0.16666666666666666,0.0
11,1129,2011,0.3333333333333333,0.16666666666666666
12,1129,2012,1.6666666666666667,0.3333333333333333
13,1129,2013,0.16666666666666666,1.6666666666666667
14,1129,2014,0.0,0.16666666666666666
15,1129,2015,0.3333333333333333,0.0
16,1129,2016,0.8333333333333334,0.3333333333333333
17,1129,2017,0.3333333333333333,0.8333333333333334
18,1129,2018,1.5,0.3333333333333333
19,1129,2019,0.5,1.5
20,1129,2020,0.3333333333333333,0.5
21,1129,2021,0.8333333333333334,0.3333333333333333
0,1131,2000,0.0,
1,1131,2001,0.0,0.0
2,1131,2002,0.16666666666666666,0.0
3,1131,2003,0.16666666666666666,0.16666666666666666
4,1131,2004,0.0,0.16666666666666666
5,1131,2005,0.0,0.0
6,1131,2006,0.0,0.0
7,1131,2007,0.16666666666666666,0.0
8,1131,2008,0.0,0.16666666666666666
9,1131,2009,0.0,0.0
10,1131,2010,0.0,0.0
11,1131,2011,0.0,0.0
12,1131,2012,0.3333333333333333,0.0
13,1131,2013,0.0,0.3333333333333333
14,1131,2014,0.0,0.0
15,1131,2015,0.16666666666666666,0.0
16,1131,2016,0.0,0.16666666666666666
17,1131,2017,0.0,0.0
18,1131,2018,0.0,0.0
19,1131,2019,0.0,0.0
20,1131,2020,0.16666666666666666,0.0
21,1131,2021,0.0,0.16666666666666666
0,1133,2000,0.0,
1,1133,2001,0.0,0.0
2,1133,2002,0.2,0.0
3,1133,2003,0.0,0.2
4,1133,2004,0.0,0.0
5,1133,2005,0.0,0.0
6,1133,2006,0.0,0.0
7,1133,2007,0.0,0.0
8,1133,2008,0.0,0.0
9,1133,2009,0.0,0.0
10,1133,2010,0.0,0.0
11,1133,2011,0.0,0.0
12,1133,2012,0.0,0.0
13,1133,2013,0.0,0.0
14,1133,2014,0.0,0.0
15,1133,2015,0.0,0.0
16,1133,2016,0.0,0.0
17,1133,2017,0.4,0.0
18,1133,2018,0.0,0.4
19,1133,2019,0.0,0.0
20,1133,2020,0.0,0.0
21,1133,2021,0.0,0.0
0,4001,2000,0.0,
1,4001,2001,0.0,0.0
2,4001,2002,0.0,0.0
3,4001,2003,1.0,0.0
4,4001,2004,2.0,1.0
5,4001,2005,0.2222222222222222,2.0
6,4001,2006,0.2222222222222222,0.2222222222222222
7,4001,2007,1.4444444444444444,0.2222222222222222
8,4001,2008,0.5555555555555556,1.4444444444444444
9,4001,2009,0.0,0.5555555555555556
10,4001,2010,1.6666666666666667,0.0
11,4001,2011,0.2222222222222222,1.6666666666666667
12,4001,2012,0.3333333333333333,0.2222222222222222
13,4001,2013,0.8888888888888888,0.3333333333333333
14,4001,2014,0.0,0.8888888888888888
15,4001,2015,0.1111111111111111,0.0
16,4001,2016,0.1111111111111111,0.1111111111111111
17,4001,2017,1.0,0.1111111111111111
18,4001,2018,0.1111111111111111,1.0
19,4001,2019,1.8888888888888888,0.1111111111111111
20,4001,2020,0.1111111111111111,1.8888888888888888
21,4001,2021,0.4444444444444444,0.1111111111111111
0,4003,2000,0.0,
1,4003,2001,0.0,0.0
2,4003,2002,0.0,0.0
3,4003,2003,0.8,0.0
4,4003,2004,0.8,0.8
5,4003,2005,2.2,0.8
6,4003,2006,3.4,2.2
7,4003,2007,2.0,3.4
8,4003,2008,1.8,2.0
9,4003,2009,0.0,1.8
10,4003,2010,3.4,0.0
11,4003,2011,3.2,3.4
12,4003,2012,5.2,3.2
13,4003,2013,0.4,5.2
14,4003,2014,1.0,0.4
15,4003,2015,3.6,1.0
16,4003,2016,0.8,3.6
17,4003,2017,1.2,0.8
18,4003,2018,0.0,1.2
19,4003,2019,1.6,0.0
20,4003,2020,0.4,1.6
21,4003,2021,14.2,0.4
0,4005,2000,0.0,
1,4005,2001,0.0,0.0
2,4005,2002,0.0,0.0
3,4005,2003,0.16666666666666666,0.0
4,4005,2004,0.8333333333333334,0.16666666666666666
5,4005,2005,0.5,0.8333333333333334
6,4005,2006,0.0,0.5
7,4005,2007,0.5,0.0
8,4005,2008,0.3333333333333333,0.5
9,4005,2009,0.0,0.3333333333333333
10,4005,2010,1.1666666666666667,0.0
11,4005,2011,0.0,1.1666666666666667
12,4005,2012,0.16666666666666666,0.0
13,4005,2013,0.5,0.16666666666666666
14,4005,2014,0.0,0.5
15,4005,2015,0.3333333333333333,0.0
16,4005,2016,0.0,0.3333333333333333
17,4005,2017,0.5,0.0
18,4005,2018,0.0,0.5
19,4005,2019,0.6666666666666666,0.0
20,4005,2020,0.0,0.6666666666666666
